Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
1997-09-08,1255.22900390625,1255.22900390625,1257.5489501953125,1245.7440185546875,1253.14501953125,0
1997-09-09,1231.0269775390625,1231.0269775390625,1257.927001953125,1230.4420166015625,1255.1810302734375,0
1997-09-10,1256.041015625,1256.041015625,1256.041015625,1227.6429443359375,1230.426025390625,0
1997-09-11,1242.7130126953125,1242.7130126953125,1264.489013671875,1236.113037109375,1260.51904296875,0
1997-09-12,1208.697021484375,1208.697021484375,1247.907958984375,1207.8310546875,1240.4959716796875,0
1997-09-15,1179.2860107421875,1179.2860107421875,1211.6839599609375,1175.947998046875,1205.9010009765625,0
1997-09-16,1187.219970703125,1187.219970703125,1193.8470458984375,1181.1689453125,1182.7569580078125,0
1997-09-17,1167.5570068359375,1167.5570068359375,1191.2950439453125,1162.2430419921875,1188.885009765625,0
1997-09-18,1172.365966796875,1172.365966796875,1181.748046875,1164.64501953125,1169.6700439453125,0
1997-09-19,1184.52099609375,1184.52099609375,1185.0899658203125,1168.8690185546875,1174.76904296875,0
1997-09-22,1103.9739990234375,1103.9739990234375,1185.0999755859375,1102.616943359375,1184.4930419921875,0
1997-09-23,1041.9649658203125,1041.9649658203125,1105.281982421875,1025.1300048828125,1096.18701171875,0
1997-09-24,1110.011962890625,1110.011962890625,1110.1070556640625,1064.6610107421875,1064.6610107421875,0
1997-09-25,1117.010009765625,1117.010009765625,1130.1259765625,1106.2459716796875,1118.3690185546875,0
1997-09-26,1109.634033203125,1109.634033203125,1118.9410400390625,1094.4239501953125,1118.68994140625,0
1997-09-29,1084.072021484375,1084.072021484375,1106.342041015625,1079.3399658203125,1106.342041015625,0
1997-09-30,1097.383056640625,1097.383056640625,1100.385986328125,1083.2320556640625,1083.4139404296875,0
1997-10-06,1098.9029541015625,1098.9029541015625,1105.4110107421875,1091.1519775390625,1100.699951171875,0
1997-10-07,1102.572998046875,1102.572998046875,1102.7120361328125,1087.0179443359375,1098.2939453125,0
1997-10-08,1134.8680419921875,1134.8680419921875,1140.93701171875,1116.7130126953125,1122.968017578125,0
1997-10-09,1122.4659423828125,1122.4659423828125,1138.656982421875,1120.0880126953125,1134.5909423828125,0
1997-10-10,1130.7850341796875,1130.7850341796875,1131.5699462890625,1120.512939453125,1121.3380126953125,0
1997-10-13,1119.8170166015625,1119.8170166015625,1138.4010009765625,1117.3890380859375,1136.428955078125,0
1997-10-14,1117.927978515625,1117.927978515625,1118.02197265625,1105.7039794921875,1116.2989501953125,0
1997-10-15,1125.781982421875,1125.781982421875,1129.654052734375,1116.428955078125,1119.1080322265625,0
1997-10-16,1150.3070068359375,1150.3070068359375,1151.39404296875,1131.39404296875,1131.4000244140625,0
1997-10-17,1176.489013671875,1176.489013671875,1180.218017578125,1153.89599609375,1155.4219970703125,0
1997-10-20,1187.3680419921875,1187.3680419921875,1191.0400390625,1173.5570068359375,1183.7440185546875,0
1997-10-21,1191.8699951171875,1191.8699951171875,1192.3399658203125,1179.573974609375,1190.4949951171875,0
1997-10-22,1177.52001953125,1177.52001953125,1203.0179443359375,1168.48095703125,1193.7010498046875,0
1997-10-23,1173.364013671875,1173.364013671875,1186.0670166015625,1170.2320556640625,1178.9830322265625,0
1997-10-24,1178.3060302734375,1178.3060302734375,1179.8050537109375,1164.06396484375,1172.884033203125,0
1997-10-27,1235.8270263671875,1235.8270263671875,1235.9449462890625,1183.64697265625,1183.64697265625,0
1997-10-28,1177.9239501953125,1177.9239501953125,1241.8330078125,1172.8919677734375,1239.5849609375,0
1997-10-29,1184.0860595703125,1184.0860595703125,1188.7969970703125,1162.98095703125,1168.2249755859375,0
1997-10-30,1174.845947265625,1174.845947265625,1207.969970703125,1173.6490478515625,1189.2650146484375,0
1997-10-31,1180.3929443359375,1180.3929443359375,1181.5059814453125,1158.7359619140625,1164.9129638671875,0
1997-11-03,1180.85400390625,1180.85400390625,1185.0689697265625,1176.5469970703125,1181.1619873046875,0
1997-11-04,1184.699951171875,1184.699951171875,1190.470947265625,1180.864990234375,1180.864990234375,0
1997-11-05,1194.0379638671875,1194.0379638671875,1194.6729736328125,1179.3509521484375,1186.094970703125,0
1997-11-06,1181.123046875,1181.123046875,1203.0860595703125,1179.58203125,1198.657958984375,0
1997-11-07,1195.1409912109375,1195.1409912109375,1195.739990234375,1177.6319580078125,1181.7760009765625,0
1997-11-10,1185.7840576171875,1185.7840576171875,1202.5789794921875,1178.6309814453125,1199.3680419921875,0
1997-11-11,1186.634033203125,1186.634033203125,1187.7440185546875,1168.4820556640625,1183.41796875,0
1997-11-12,1185.0240478515625,1185.0240478515625,1193.531005859375,1171.2939453125,1190.0140380859375,0
1997-11-13,1185.0240478515625,1185.0240478515625,1185.281982421875,1157.2939453125,1169.7039794921875,0
