,FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
5286,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-01,84.57,A,F,
5287,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-02,,H,F,
5288,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-03,,H,F,
5289,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-04,84.58,A,F,
5290,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-05,84.49,A,F,
5291,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-06,84.08,A,F,
5292,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-07,83.89,A,F,
5293,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-08,84.38,A,F,
5294,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-09,,H,F,
5295,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-10,,H,F,
5296,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-11,84.07,A,F,
5297,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-12,84.31,A,F,
5298,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-13,84.07,A,F,
5299,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-14,83.67,A,F,
5300,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-15,83.86,A,F,
5301,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-16,,H,F,
5302,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-17,,H,F,
5303,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-18,84.37,A,F,
5304,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-19,84.62,A,F,
5305,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-20,84.51,A,F,
5306,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-21,84.14,A,F,
5307,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-22,84.28,A,F,
5308,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-23,,H,F,
5309,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-24,,H,F,
5310,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-25,83.82,A,F,
5311,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-26,84.15,A,F,
5312,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-27,84.33,A,F,
5313,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-28,84.01,A,F,
5314,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-29,84.1,A,F,
5315,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-30,,H,F,
5316,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-10-31,,H,F,
5317,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-01,83.39,A,F,
5318,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-02,83.54,A,F,
5319,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-03,83.55,A,F,
5320,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-04,83.11,A,F,
5321,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-05,83.5,A,F,
5322,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-06,,H,F,
5323,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-07,,H,F,
5324,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-08,83.57,A,F,
5325,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-09,83.82,A,F,
5326,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-10,84.58,A,F,
5327,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-11,84.78,A,F,
5328,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-12,84.8,A,F,
5329,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-13,,H,F,
5330,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-14,,H,F,
5331,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-15,85.18,A,F,
5332,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-16,85.29,A,F,
5333,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-17,85.75,A,F,
5334,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-18,85.31,A,F,
5335,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-19,85.23,A,F,
5336,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-20,,H,F,
5337,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-21,,H,F,
5338,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-22,85.22,A,F,
5339,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-23,85.8,A,F,
5340,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-24,85.83,A,F,
5341,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-25,85.86,A,F,
5342,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-26,86.16,A,F,
5343,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-27,,H,F,
5344,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-28,,H,F,
5345,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-29,86.41,A,F,
5346,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-11-30,86.59,A,F,
5347,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-01,86.24,A,F,
5348,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-02,86.19,A,F,
5349,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-03,85.74,A,F,
5350,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-04,,H,F,
5351,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-05,,H,F,
5352,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-06,85.7,A,F,
5353,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-07,85.43,A,F,
5354,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-08,85.98,A,F,
5355,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-09,85.93,A,F,
5356,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-10,85.77,A,F,
5357,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-11,,H,F,
5358,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-12,,H,F,
5359,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-13,85.69,A,F,
5360,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-14,85.27,A,F,
5361,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-15,85.63,A,F,
5362,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-16,85.83,A,F,
5363,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-17,85.88,A,F,
5364,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-18,,H,F,
5365,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-19,,H,F,
5366,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-20,85.82,A,F,
5367,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-21,85.95,A,F,
5368,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-22,86.14,A,F,
5369,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-23,86.24,A,F,
5370,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-24,86.2,A,F,
5371,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-25,,H,F,
5372,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-26,,H,F,
5373,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-27,86.06,A,F,
5374,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-28,85.81,A,F,
5375,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-29,85.96,A,F,
5376,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-30,85.72,A,F,
5377,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2010-12-31,85.39,A,F,
5378,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-01,,H,F,
5379,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-02,,H,F,
5380,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-03,85.57,A,F,
5381,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-04,85.28,A,F,
5382,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-05,85.68,A,F,
5383,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-06,85.89,A,F,
5384,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-07,86.25,A,F,
5385,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-08,,H,F,
5386,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-09,,H,F,
5387,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-10,86.23,A,F,
5388,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-11,86.25,A,F,
5389,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-12,86.28,A,F,
5390,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-13,85.77,A,F,
5391,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-14,85.86,A,F,
5392,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-15,,H,F,
5393,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-16,,H,F,
5394,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-17,85.71,A,F,
5395,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-18,85.66,A,F,
5396,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-19,85.38,A,F,
5397,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-20,85.68,A,F,
5398,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-21,85.68,A,F,
5399,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-22,,H,F,
5400,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-23,,H,F,
5401,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-24,85.64,A,F,
5402,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-25,85.54,A,F,
5403,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-26,85.29,A,F,
5404,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-27,85.31,A,F,
5405,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-28,85.07,A,F,
5406,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-29,,H,F,
5407,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-30,,H,F,
5408,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-01-31,85.2,A,F,
5409,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-01,84.94,A,F,
5410,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-02,84.72,A,F,
5411,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-03,84.9,A,F,
5412,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-04,85.03,A,F,
5413,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-05,,H,F,
5414,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-06,,H,F,
5415,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-07,85.2,A,F,
5416,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-08,85.05,A,F,
5417,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-09,85.1,A,F,
5418,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-10,85.43,A,F,
5419,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-11,85.69,A,F,
5420,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-12,,H,F,
5421,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-13,,H,F,
5422,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-14,85.68,A,F,
5423,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-15,85.67,A,F,
5424,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-16,85.72,A,F,
5425,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-17,85.6,A,F,
5426,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-18,85.48,A,F,
5427,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-19,,H,F,
5428,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-20,,H,F,
5429,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-21,85.47,A,F,
5430,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-22,85.49,A,F,
5431,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-23,85.37,A,F,
5432,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-24,85.29,A,F,
5433,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-25,85.15,A,F,
5434,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-26,,H,F,
5435,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-27,,H,F,
5436,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-02-28,85.06,A,F,
5437,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-01,85.02,A,F,
5438,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-02,85.06,A,F,
5439,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-03,84.91,A,F,
5440,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-04,84.85,A,F,
5441,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-05,,H,F,
5442,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-06,,H,F,
5443,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-07,84.76,A,F,
5444,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-08,84.95,A,F,
5445,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-09,84.78,A,F,
5446,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-10,85.11,A,F,
5447,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-11,85.2,A,F,
5448,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-12,,H,F,
5449,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-13,,H,F,
5450,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-14,84.86,A,F,
5451,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-15,85.05,A,F,
5452,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-16,84.8,A,F,
5453,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-17,84.43,A,F,
5454,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-18,84.57,A,F,
5455,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-19,,H,F,
5456,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-20,,H,F,
5457,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-21,84.37,A,F,
5458,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-22,84.53,A,F,
5459,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-23,84.59,A,F,
5460,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-24,84.49,A,F,
5461,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-25,84.43,A,F,
5462,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-26,,H,F,
5463,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-27,,H,F,
5464,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-28,84.65,A,F,
5465,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-29,84.71,A,F,
5466,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-30,84.71,A,F,
5467,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-03-31,84.49,A,F,
5468,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-01,84.71,A,F,
5469,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-02,,H,F,
5470,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-03,,H,F,
5471,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-04,84.62,A,F,
5472,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-05,84.72,A,F,
5473,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-06,84.47,A,F,
5474,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-07,84.53,A,F,
5475,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-08,84.3,A,F,
5476,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-09,,H,F,
5477,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-10,,H,F,
5478,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-11,84.2,A,F,
5479,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-12,84.14,A,F,
5480,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-13,84.14,A,F,
5481,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-14,84.2,A,F,
5482,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-15,84.06,A,F,
5483,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-16,,H,F,
5484,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-17,,H,F,
5485,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-18,84.35,A,F,
5486,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-19,84.23,A,F,
5487,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-20,83.8,A,F,
5488,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-21,83.9,A,F,
5489,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-22,83.9,A,F,
5490,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-23,,H,F,
5491,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-24,,H,F,
5492,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-25,83.89,A,F,
5493,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-26,83.4,A,F,
5494,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-27,83.55,A,F,
5495,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-28,83.33,A,F,
5496,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-29,83.15,A,F,
5497,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-04-30,,H,F,
5498,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-01,,H,F,
5499,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-02,83.26,A,F,
5500,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-03,83.24,A,F,
5501,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-04,83.18,A,F,
5502,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-05,83.32,A,F,
5503,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-06,83.91,A,F,
5504,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-07,,H,F,
5505,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-08,,H,F,
5506,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-09,84.03,A,F,
5507,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-10,84.05,A,F,
5508,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-11,84.03,A,F,
5509,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-12,84.58,A,F,
5510,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-13,84.29,A,F,
5511,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-14,,H,F,
5512,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-15,,H,F,
5513,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-16,84.59,A,F,
5514,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-17,84.72,A,F,
5515,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-18,84.5,A,F,
5516,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-19,84.47,A,F,
5517,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-20,84.58,A,F,
5518,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-21,,H,F,
5519,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-22,,H,F,
5520,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-23,85.08,A,F,
5521,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-24,85.02,A,F,
5522,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-25,85.21,A,F,
5523,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-26,84.87,A,F,
5524,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-27,84.45,A,F,
5525,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-28,,H,F,
5526,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-29,,H,F,
5527,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-30,84.44,A,F,
5528,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-05-31,84.37,A,F,
5529,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-01,84.2,A,F,
5530,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-02,84.11,A,F,
5531,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-03,84.1,A,F,
5532,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-04,,H,F,
5533,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-05,,H,F,
5534,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-06,83.93,A,F,
5535,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-07,83.77,A,F,
5536,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-08,83.95,A,F,
5537,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-09,83.92,A,F,
5538,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-10,84.06,A,F,
5539,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-11,,H,F,
5540,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-12,,H,F,
5541,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-13,84.38,A,F,
5542,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-14,84.16,A,F,
5543,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-15,84.51,A,F,
5544,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-16,85.16,A,F,
5545,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-17,84.75,A,F,
5546,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-18,,H,F,
5547,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-19,,H,F,
5548,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-20,84.75,A,F,
5549,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-21,84.55,A,F,
5550,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-22,84.48,A,F,
5551,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-23,84.88,A,F,
5552,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-24,84.78,A,F,
5553,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-25,,H,F,
5554,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-26,,H,F,
5555,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-27,84.96,A,F,
5556,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-28,84.98,A,F,
5557,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2011-06-29,84.66,A,F,
